term,int_rate,installment,emp_length,annual_inc,loan_status,dti,pub_rec,revol_bal,revol_util,total_acc,mort_acc
36,7.9,112.65,10.0,35000.0,0,14.98,0.0,1533.0,32.6,27.0,5.0
36,14.65,172.48,2.0,19000.0,0,13.83,0.0,4955.0,56.2,12.0,0.0
36,19.99,807.27,10.0,43804.0,0,20.79,0.0,14578.0,72.2,12.0,0.0
36,8.9,889.09,7.0,110000.0,0,2.26,0.0,14930.0,2.9,21.0,4.0
36,12.12,442.52,5.0,79645.0,0,18.46,0.0,28727.0,89.4,35.0,4.0
36,11.14,262.45,9.0,39300.0,0,14.17,0.0,5654.0,30.6,22.0,0.0
60,21.98,469.33,3.0,59180.0,0,26.7,0.0,20205.0,77.4,22.0,0.0
36,8.9,454.08,4.0,62000.0,0,9.21,0.0,6472.0,20.2,18.0,0.0
36,13.11,607.45,1.0,80000.0,0,21.9,0.0,18489.0,72.2,36.0,0.0
36,17.77,1081.12,10.0,140000.0,0,7.3,0.0,10353.0,69.5,7.0,0.0
36,17.77,340.56,1.0,27040.0,0,17.4,0.0,14024.0,72.7,11.0,0.0
60,23.28,601.06,9.0,54000.0,0,20.5,0.0,14328.0,63.7,27.0,3.0
36,12.12,432.54,10.0,66000.0,0,7.76,0.0,6205.0,53.0,12.0,1.0
36,14.33,395.75,1.0,48000.0,0,26.43,0.0,8401.0,63.2,21.0,0.0
36,18.49,696.13,10.0,50000.0,0,9.1,0.0,19761.0,74.0,13.0,0.0
60,13.99,372.21,6.0,50000.0,0,19.8,0.0,2982.0,10.7,26.0,0.0
60,12.69,474.49,2.0,102000.0,0,15.09,0.0,7982.0,25.2,36.0,1.5905941574050508
60,23.28,550.03,10.0,72000.0,0,9.3,0.0,28921.0,71.7,17.0,3.0
36,7.62,310.06,10.0,21000.0,0,17.58,0.0,7212.0,31.1,13.0,1.5905941574050508
36,11.14,132.05,5.740067017711824,17604.0,0,21.75,0.0,10065.0,79.1,21.0,0.0
60,24.83,877.56,8.0,67400.0,0,22.75,0.0,35238.0,93.7,23.0,1.0
36,18.49,363.99,10.0,74178.0,0,27.23,0.0,15586.0,88.1,41.0,0.0
60,23.33,695.32,10.0,72000.0,0,24.75,1.0,29401.0,74.2,37.0,0.0
36,18.49,418.59,5.0,35000.0,0,12.31,0.0,10592.0,80.9,9.0,0.0
36,13.11,337.47,2.0,40400.0,0,18.42,0.0,12815.0,75.8,14.0,1.5905941574050508
60,19.72,632.12,8.0,60000.0,0,19.94,0.0,15962.0,87.5,25.0,5.0
36,10.65,182.42,5.0,36000.0,0,19.03,0.0,11701.0,42.2,30.0,1.5905941574050508
60,15.81,193.74,10.0,45000.0,0,15.04,0.0,5807.0,66.0,16.0,0.0
60,19.22,469.12,2.0,90000.0,0,9.21,0.0,7731.0,83.1,39.0,1.5905941574050508
36,7.9,125.17,5.0,50000.0,0,17.06,0.0,707.0,5.7,27.0,1.0
36,14.09,246.4,10.0,70000.0,0,18.29,0.0,10017.0,55.6,21.0,0.0
60,18.75,454.14,4.0,55000.0,0,8.38,0.0,5866.0,41.3,23.0,2.0
36,15.31,174.09,10.0,37000.0,0,7.14,0.0,6215.0,53.9,10.0,0.0
36,15.31,74.86,9.0,44500.0,0,24.97,0.0,5659.0,79.7,22.0,4.0
36,14.65,103.49,2.0,68256.0,0,1.51,0.0,765.0,11.8,4.0,0.0
36,14.65,933.07,9.0,55000.0,0,10.6,0.0,725.0,8.4,23.0,1.5905941574050508
36,7.9,312.91,10.0,73000.0,0,2.24,0.0,7799.0,57.8,16.0,2.0
36,13.11,283.48,0.0,58000.0,0,17.07,0.0,11871.0,57.9,33.0,0.0
60,21.48,546.49,3.0,59000.0,0,15.97,0.0,11932.0,88.4,13.0,1.0
36,15.8,525.88,1.0,60000.0,0,14.62,0.0,34843.0,78.8,29.0,0.0
60,13.11,398.6,5.740067017711824,44000.0,0,18.95,0.0,14134.0,27.6,31.0,2.0
36,8.9,222.28,2.0,21804.0,0,6.38,0.0,5147.0,45.5,15.0,1.5905941574050508
36,14.27,343.09,5.740067017711824,36000.0,0,20.68,0.0,12865.0,72.3,19.0,1.5905941574050508
36,10.16,83.29,2.0,50000.0,0,27.54,0.0,18499.0,63.1,34.0,0.0
36,12.12,488.27,5.740067017711824,37000.0,0,26.34,0.0,7990.0,36.0,17.0,0.0
60,22.95,450.59,5.0,77000.0,0,21.94,0.0,15939.0,89.0,31.0,5.0
60,23.26,850.21,2.0,60000.0,0,34.46,0.0,24904.0,79.1,36.0,1.0
60,21.98,883.45,10.0,72000.0,0,34.33,0.0,23749.0,76.9,26.0,0.0
36,14.09,34.23,4.0,57000.0,0,1.37,0.0,1311.0,43.7,4.0,0.0
36,13.67,272.15,10.0,60000.0,0,8.0,0.0,3394.0,82.8,6.0,0.0
36,11.14,442.87,10.0,85000.0,0,34.43,0.0,4928.0,46.5,45.0,4.0
36,13.11,337.47,2.0,57000.0,0,18.58,0.0,9575.0,71.5,15.0,0.0
36,14.09,342.22,0.0,35000.0,0,10.59,0.0,10390.0,40.6,12.0,0.0
36,15.81,397.1,7.0,23000.0,0,23.95,0.0,7796.0,69.9,13.0,0.0
36,14.33,308.19,4.0,48000.0,0,15.11,0.0,4249.0,20.7,12.0,0.0
36,14.33,515.08,6.0,107000.0,0,9.97,0.0,6331.0,59.2,17.0,0.0
60,21.98,966.27,2.0,79000.0,0,18.36,0.0,36558.0,50.7,48.0,5.0
60,22.47,735.52,6.0,60000.0,0,26.86,0.0,18760.0,89.8,16.0,1.0
36,6.03,228.27,10.0,32000.0,0,24.19,0.0,19254.0,72.9,34.0,1.5905941574050508
60,13.11,390.05,0.0,86640.0,0,24.22,0.0,27454.0,79.6,30.0,5.0
36,14.65,344.95,2.0,81600.0,0,9.37,0.0,15594.0,92.8,28.0,0.0
60,15.8,484.24,10.0,132000.0,0,15.15,0.0,28084.0,38.6,46.0,4.0
36,19.05,550.22,5.0,55000.0,0,22.24,0.0,12013.0,58.0,17.0,0.0
36,17.99,361.48,2.0,42600.0,0,22.45,0.0,5743.0,97.3,13.0,0.0
36,18.75,365.3,1.0,85000.0,0,17.69,0.0,7194.0,89.9,10.0,0.0
60,16.29,391.56,6.0,98600.0,0,29.18,0.0,15069.0,45.0,44.0,0.0
36,15.8,1133.27,2.0,110000.0,0,19.35,0.0,37280.0,86.7,32.0,1.0
60,19.05,623.24,10.0,100000.0,0,22.76,0.0,20689.0,32.8,51.0,2.0
36,7.9,547.58,7.0,65000.0,0,9.27,0.0,10800.0,26.9,63.0,2.0
60,20.5,642.55,7.0,70600.0,0,16.3,1.0,17500.0,62.1,23.0,1.5905941574050508
36,17.27,623.6,5.0,75000.0,0,13.33,0.0,4314.0,28.6,13.0,1.0
60,19.99,397.33,1.0,45000.0,0,21.17,0.0,8657.0,59.7,26.0,3.0
36,18.75,438.36,5.740067017711824,40000.0,0,7.73,0.0,9945.0,96.6,18.0,1.0
60,14.09,547.91,6.0,70000.0,0,26.07,0.0,862.0,16.6,52.0,1.0
36,6.62,383.8,10.0,49000.0,0,17.41,0.0,6351.0,24.1,42.0,7.0
36,14.09,534.71,5.0,42000.0,0,26.09,0.0,13291.0,97.0,19.0,5.0
60,23.13,718.65,7.0,79000.0,0,7.37,0.0,16763.0,84.2,18.0,0.0
36,12.12,482.44,10.0,36800.0,0,34.7,0.0,16728.0,62.7,24.0,0.0
36,12.42,320.79,9.0,97000.0,0,1.91,0.0,3098.0,79.4,11.0,1.5905941574050508
36,11.14,328.06,5.0,43400.0,0,11.34,0.0,11645.0,48.9,17.0,1.0
36,14.33,137.36,3.0,20000.0,0,22.74,0.0,278.0,69.5,28.0,1.0
36,13.11,337.47,4.0,45000.0,0,22.48,0.0,10199.0,79.1,22.0,0.0
60,23.28,630.83,6.0,56000.0,0,10.46,0.0,13282.0,51.1,14.0,1.0
60,14.65,118.04,7.0,80000.0,0,13.29,0.0,5990.0,20.3,13.0,1.5905941574050508
36,10.16,452.8,10.0,42000.0,0,27.34,0.0,32990.0,86.8,8.0,1.0
36,21.48,1137.66,7.0,75000.0,0,20.85,0.0,27037.0,61.1,24.0,1.5905941574050508
36,14.09,273.78,3.0,40000.0,0,7.8,0.0,9946.0,81.0,10.0,0.0
60,23.13,989.29,7.0,118000.0,0,21.71,0.0,27060.0,79.8,39.0,0.0
36,11.14,429.75,4.0,57500.0,0,6.45,0.0,12821.0,39.9,32.0,3.0
36,7.9,112.65,1.0,38400.0,0,24.2,0.0,13592.0,51.5,45.0,1.5905941574050508
36,14.33,285.87,10.0,25000.0,0,15.65,0.0,5232.0,28.6,14.0,0.0
36,12.12,399.26,5.0,62000.0,0,24.23,0.0,22680.0,49.4,39.0,2.0
36,14.33,103.02,10.0,92000.0,0,22.5,0.0,13454.0,96.8,44.0,5.0
36,17.77,993.73,10.0,70000.0,0,10.85,0.0,18785.0,84.2,30.0,3.0
60,21.98,469.33,7.0,55000.0,0,13.57,0.0,16394.0,57.3,26.0,0.0
36,8.9,206.4,3.0,70000.0,0,15.24,0.0,7117.0,23.0,46.0,3.0
36,10.16,250.66,5.740067017711824,24000.0,0,32.71,0.0,10331.0,39.0,19.0,0.0
36,13.11,337.47,2.0,85000.0,0,17.22,0.0,17652.0,88.3,24.0,1.0
36,16.29,114.73,0.0,46900.0,0,29.35,0.0,4782.0,46.9,21.0,2.0
36,12.12,349.36,4.0,30000.0,0,27.28,0.0,13164.0,70.4,25.0,1.0
36,19.99,445.91,0.0,40000.0,0,29.04,0.0,10280.0,91.8,29.0,0.0
36,12.12,272.83,10.0,60000.0,0,14.28,0.0,2692.0,33.2,19.0,0.0
36,15.31,478.74,1.0,58000.0,0,17.54,0.0,17176.0,81.0,29.0,1.0
60,18.75,433.5,1.0,40000.0,0,8.97,1.0,12795.0,77.5,8.0,2.0
36,7.62,112.19,2.0,35000.0,0,18.33,0.0,4512.0,15.0,13.0,0.0
36,19.05,682.28,2.0,59780.0,0,22.4,1.0,6851.0,80.6,28.0,1.0
36,10.16,908.83,4.0,80000.0,0,9.0,0.0,5427.0,52.2,41.0,11.0
36,10.16,343.64,1.0,67000.0,0,7.31,0.0,8081.0,28.9,26.0,0.0
36,13.99,51.26,10.0,52000.0,0,22.71,0.0,21224.0,82.3,20.0,0.0
60,19.05,467.43,10.0,56000.0,0,30.94,0.0,8289.0,51.6,28.0,0.0
36,18.75,547.95,4.0,50000.0,0,15.62,0.0,21970.0,51.2,22.0,3.0
36,12.12,555.64,6.0,45000.0,0,4.11,0.0,3960.0,24.1,17.0,0.0
60,23.26,600.81,4.0,43000.0,0,29.36,0.0,24050.0,93.2,20.0,0.0
60,18.25,277.0,9.0,50000.0,0,14.35,1.0,9663.0,80.9,30.0,1.5905941574050508
36,7.62,155.81,5.740067017711824,42000.0,0,1.69,0.0,1430.0,7.6,19.0,1.5905941574050508
36,6.03,106.53,5.740067017711824,40000.0,0,30.09,0.0,12331.0,22.9,53.0,7.0
36,11.14,716.8,6.0,50000.0,0,29.83,0.0,15574.0,60.8,20.0,2.0
36,18.49,259.35,8.0,67641.0,0,11.18,0.0,5383.0,43.4,30.0,5.0
60,19.72,697.97,4.0,60000.0,0,25.38,0.0,20854.0,84.4,38.0,2.0
36,12.12,332.72,3.0,45000.0,0,9.95,0.0,15103.0,84.8,7.0,0.0
36,19.05,410.84,5.0,37700.0,0,24.89,0.0,9396.0,91.2,25.0,0.0
36,14.09,102.67,9.0,60000.0,0,11.94,0.0,4326.0,37.0,18.0,1.0
36,11.14,123.02,2.0,34000.0,0,13.76,0.0,8693.0,48.0,28.0,0.0
60,23.63,856.61,4.0,156000.0,0,9.39,0.0,55174.0,76.6,8.0,0.0
36,18.75,335.17,6.0,28139.92,0,21.96,0.0,4000.0,95.2,10.0,0.0
36,13.11,147.65,8.0,72000.0,0,15.57,0.0,2471.0,82.4,13.0,0.0
36,16.29,254.17,8.0,47000.0,0,21.07,0.0,17440.0,51.5,18.0,0.0
36,14.09,821.32,2.0,67000.0,0,25.24,0.0,21650.0,76.0,27.0,1.0
36,17.27,303.3,1.0,36000.0,0,18.07,0.0,5033.0,79.9,9.0,0.0
36,12.12,399.26,0.0,45000.0,0,19.65,0.0,11494.0,81.0,10.0,0.0
36,16.29,529.51,10.0,75000.0,0,15.66,0.0,63084.0,80.4,49.0,4.0
36,14.33,858.46,10.0,60000.0,0,27.14,0.0,37382.0,38.1,36.0,3.0
60,21.98,555.61,7.0,45000.0,0,20.4,0.0,5251.0,83.3,37.0,3.0
60,18.49,333.59,10.0,58000.0,0,20.42,0.0,17278.0,40.3,28.0,1.0
60,21.48,956.35,10.0,70000.0,0,11.85,0.0,5108.0,63.8,19.0,4.0
60,8.9,289.94,1.0,105000.0,0,18.97,0.0,23764.0,17.1,47.0,9.0
36,12.12,307.77,10.0,28000.0,0,16.93,0.0,11249.0,49.1,31.0,0.0
36,15.27,257.51,2.0,35000.0,0,21.57,1.0,4662.0,72.8,20.0,1.5905941574050508
36,13.67,510.27,10.0,90300.0,0,21.99,0.0,31802.0,71.3,40.0,3.0
60,19.22,594.21,10.0,110000.0,0,11.39,0.0,9223.0,83.8,21.0,3.0
60,19.03,181.7,10.0,60000.0,0,19.34,0.0,7783.0,91.6,19.0,1.5905941574050508
36,13.99,102.52,10.0,32000.0,0,22.2,0.0,9153.0,55.1,14.0,0.0
60,23.28,992.31,10.0,110300.0,0,19.53,0.0,49477.0,93.6,18.0,1.0
36,14.33,412.06,6.0,110000.0,0,17.42,0.0,10644.0,69.1,23.0,0.0
36,11.14,524.89,4.0,115000.0,0,11.11,0.0,23967.0,45.7,44.0,2.0
36,18.49,182.0,1.0,32000.0,0,26.16,0.0,5226.0,46.7,14.0,0.0
36,15.8,560.94,10.0,80000.0,0,13.58,0.0,8443.0,44.7,39.0,0.0
60,19.05,442.76,10.0,55000.0,0,25.35,0.0,10609.0,60.6,17.0,0.0
60,13.99,488.53,10.0,140000.0,0,7.28,0.0,10662.0,42.1,27.0,6.0
36,14.09,410.66,6.0,74000.0,0,19.49,0.0,6499.0,52.1,21.0,0.0
36,14.33,364.85,2.0,50000.0,0,7.27,0.0,4988.0,55.4,10.0,0.0
60,22.47,557.74,10.0,65000.0,0,16.71,0.0,8410.0,80.9,12.0,3.0
60,14.09,373.04,10.0,106839.0,0,21.54,0.0,18898.0,26.8,31.0,6.0
60,21.0,432.86,10.0,122000.0,0,7.74,0.0,61748.0,82.6,22.0,2.0
60,14.09,582.88,10.0,75000.0,0,26.59,0.0,2005.0,66.8,36.0,2.0
60,19.05,732.3,10.0,63800.0,0,24.22,0.0,48844.0,67.2,36.0,6.0
36,13.67,850.44,10.0,150000.0,0,22.95,0.0,23845.0,76.3,20.0,1.0
60,20.5,795.16,6.0,70000.0,0,23.04,0.0,33655.0,61.5,36.0,0.0
60,13.49,690.15,10.0,66000.0,0,2.25,0.0,6323.0,14.9,19.0,1.5905941574050508
36,14.65,155.23,2.0,72000.0,0,9.33,0.0,3198.0,94.1,13.0,0.0
36,16.29,148.27,2.0,20000.0,0,9.66,0.0,3501.0,85.4,4.0,0.0
60,19.91,793.32,10.0,66000.0,0,19.89,0.0,22532.0,85.0,16.0,1.5905941574050508
36,7.62,186.97,0.0,55000.0,0,26.81,0.0,6994.0,11.4,31.0,0.0
36,17.77,259.47,10.0,42000.0,0,17.14,1.0,3448.0,73.4,6.0,0.0
60,17.99,406.21,10.0,71000.0,0,21.26,0.0,12545.0,57.8,28.0,5.0
36,12.12,266.18,3.0,35000.0,0,15.26,0.0,8191.0,41.4,24.0,0.0
36,7.62,467.43,6.0,70000.0,0,18.25,0.0,4589.0,8.1,34.0,2.0
36,7.62,234.49,10.0,42464.0,0,13.79,0.0,2113.0,9.7,27.0,2.0
60,24.7,757.84,10.0,66000.0,0,11.35,1.0,23937.0,86.4,26.0,5.0
36,13.11,337.47,10.0,54978.0,0,14.86,0.0,10913.0,94.1,21.0,4.0
60,24.7,647.71,10.0,85000.0,0,14.85,0.0,16652.0,90.5,24.0,2.0
36,18.75,611.88,7.0,43679.0,0,10.72,0.0,13518.0,37.7,36.0,1.0
36,18.49,291.19,6.0,92000.0,0,6.76,0.0,6569.0,77.3,19.0,0.0
60,18.25,619.1,10.0,50000.0,0,16.08,0.0,21210.0,66.5,30.0,0.0
36,6.62,307.04,0.0,60000.0,0,13.14,0.0,32392.0,38.8,25.0,4.0
36,14.33,343.39,3.0,67000.0,0,8.45,0.0,7637.0,35.7,17.0,0.0
60,19.72,553.11,5.0,54428.0,0,14.94,0.0,4877.0,58.8,18.0,0.0
36,7.9,250.33,1.0,63000.0,0,3.75,0.0,6956.0,56.6,13.0,0.0
36,13.99,410.08,8.0,41600.0,0,22.59,1.0,8471.0,48.1,22.0,4.0
36,14.09,216.46,5.0,32000.0,0,5.89,0.0,8988.0,45.4,12.0,1.0
36,16.29,1059.02,3.0,110000.0,0,26.49,0.0,57374.0,101.0,33.0,13.0
36,17.77,558.58,10.0,40000.0,0,31.02,1.0,11192.0,74.6,31.0,1.0
36,14.65,287.17,5.0,20000.0,0,14.94,0.0,9022.0,78.5,8.0,1.5905941574050508
36,13.67,204.11,1.0,50000.0,0,13.46,0.0,8857.0,79.8,16.0,2.0
36,12.12,479.12,5.0,100000.0,0,6.96,0.0,17123.0,48.2,23.0,2.0
36,17.27,178.94,0.0,30000.0,0,19.84,0.0,1417.0,54.5,6.0,0.0
36,12.12,624.68,10.0,54000.0,0,14.51,0.0,23392.0,40.9,32.0,3.0
60,24.7,758.57,4.0,96000.0,0,24.76,0.0,25676.0,88.8,39.0,4.0
36,14.65,189.72,0.0,11913.0,0,16.72,0.0,6419.0,84.5,13.0,0.0
36,12.12,282.81,0.0,46562.0,0,18.95,0.0,6653.0,81.1,21.0,0.0
60,21.49,546.6,10.0,83000.0,0,7.98,0.0,13198.0,61.7,37.0,0.0
36,12.12,249.54,0.0,39000.0,0,19.38,0.0,3262.0,13.2,23.0,1.5905941574050508
36,13.11,202.49,4.0,36000.0,0,12.87,0.0,7494.0,83.3,11.0,1.5905941574050508
36,15.8,140.24,2.0,48000.0,0,20.68,0.0,10973.0,96.3,20.0,0.0
36,7.9,625.81,7.0,56000.0,0,16.47,0.0,6991.0,33.8,14.0,1.0
36,13.11,129.09,2.0,40000.0,0,12.72,0.0,4071.0,67.8,11.0,0.0
36,14.33,343.39,10.0,48000.0,0,16.23,0.0,16801.0,88.9,22.0,0.0
36,15.8,280.47,7.0,62000.0,0,20.32,0.0,7760.0,68.7,16.0,1.0
36,19.05,550.22,10.0,86250.0,0,17.32,0.0,14487.0,44.9,36.0,0.0
36,16.29,529.51,10.0,68734.0,0,28.07,0.0,13158.0,20.9,43.0,4.0
36,15.31,348.18,10.0,60000.0,0,21.2,0.0,17355.0,48.2,37.0,0.0
36,16.29,497.74,2.0,53000.0,0,26.26,0.0,20713.0,77.9,19.0,2.0
36,13.11,335.79,7.0,57600.0,0,8.56,0.0,12569.0,47.6,18.0,6.0
60,20.49,578.85,5.740067017711824,79455.0,0,18.43,0.0,38063.0,79.3,28.0,0.0
60,16.29,505.97,10.0,52000.0,0,20.49,0.0,1446.0,10.2,22.0,0.0
60,14.65,188.86,10.0,48152.0,0,21.41,0.0,3924.0,68.8,19.0,0.0
36,11.14,524.89,5.740067017711824,70580.0,0,23.61,0.0,3767.0,48.9,35.0,2.0
36,19.05,550.22,3.0,70000.0,0,18.62,0.0,16406.0,49.4,32.0,0.0
60,19.05,638.17,0.0,56500.0,0,20.52,0.0,26601.0,79.9,22.0,2.0
36,17.77,648.67,10.0,45000.0,0,19.36,0.0,21359.0,73.9,21.0,3.0
36,11.14,196.84,10.0,48000.0,0,7.58,0.0,10380.0,83.7,9.0,0.0
36,18.49,655.18,6.0,58664.0,0,20.35,0.0,13893.0,93.2,21.0,0.0
36,11.14,180.43,3.0,29000.0,0,23.83,0.0,5219.0,29.8,17.0,0.0
36,12.12,232.91,7.0,45000.0,0,29.5,0.0,6260.0,50.9,21.0,1.0
60,20.49,495.2,8.0,74673.0,0,13.88,0.0,7243.0,36.0,18.0,2.0
36,14.33,418.07,4.0,35000.0,0,21.35,0.0,8237.0,39.0,18.0,0.0
36,17.77,288.3,6.0,25000.0,0,28.56,0.0,9059.0,74.3,13.0,1.0
60,19.99,874.12,1.0,90000.0,0,21.64,0.0,36777.0,59.0,40.0,1.5905941574050508
36,18.49,436.79,8.0,64000.0,0,20.22,0.0,10208.0,83.7,31.0,1.0
60,18.49,467.67,6.0,41500.0,0,27.35,0.0,15182.0,67.5,22.0,0.0
36,12.12,207.95,3.0,35000.0,0,12.17,0.0,6616.0,31.5,17.0,0.0
60,19.72,474.09,4.0,45000.0,0,25.92,0.0,16604.0,67.0,13.0,1.0
36,15.31,627.59,8.0,45400.0,0,26.22,0.0,33507.0,90.8,18.0,0.0
36,18.49,412.22,0.0,34000.0,0,20.51,0.0,7150.0,42.8,18.0,0.0
36,19.05,603.41,3.0,66000.0,0,18.8,0.0,14900.0,76.8,26.0,2.0
36,13.67,680.36,10.0,72000.0,0,14.11,0.0,39489.0,84.4,11.0,0.0
36,14.33,266.13,10.0,92000.0,0,14.54,1.0,7720.0,61.8,23.0,4.0
60,10.16,213.26,0.0,90000.0,0,15.08,0.0,28048.0,43.2,40.0,4.0
60,22.95,540.71,4.0,56000.0,0,19.84,0.0,12355.0,93.6,23.0,1.0
60,23.63,635.32,5.0,62000.0,0,20.94,0.0,14469.0,75.0,24.0,0.0
36,9.91,322.25,10.0,60000.0,0,3.39,0.0,2357.0,31.9,9.0,1.5905941574050508
36,13.99,437.42,0.0,40000.0,0,15.78,0.0,11200.0,90.6,19.0,0.0
36,7.9,187.75,10.0,100000.0,0,16.78,0.0,6396.0,20.8,36.0,0.0
60,18.75,752.81,8.0,65000.0,0,0.0,0.0,0.0,0.0,15.0,2.0
36,14.09,226.72,1.0,35000.0,0,21.12,0.0,8444.0,68.7,31.0,1.0
36,7.9,161.93,6.0,43000.0,0,12.25,0.0,24604.0,83.4,19.0,1.0
36,12.12,547.32,0.0,42000.0,0,33.09,0.0,8792.0,79.9,30.0,3.0
36,14.09,188.22,0.0,20800.0,0,18.05,0.0,10169.0,54.4,23.0,0.0
60,19.91,502.44,10.0,38000.0,0,12.28,0.0,10671.0,84.7,8.0,1.5905941574050508
60,13.11,396.32,10.0,220000.0,0,1.92,0.0,8377.0,49.9,13.0,1.0
60,20.5,709.49,5.0,53000.0,0,14.49,0.0,381.0,4.4,13.0,2.0
60,19.72,480.02,0.0,46000.0,0,11.35,0.0,10063.0,53.8,21.0,0.0
60,21.97,441.63,10.0,36000.0,0,6.47,1.0,9057.0,95.3,13.0,3.0
36,18.49,363.99,1.0,30000.0,0,5.36,0.0,7301.0,27.5,7.0,0.0
36,15.8,280.47,2.0,65000.0,0,3.32,0.0,7392.0,66.0,31.0,4.0
36,17.27,841.01,9.0,60000.0,0,9.4,0.0,22347.0,48.5,25.0,1.0
36,18.49,582.38,10.0,41000.0,0,27.16,1.0,5091.0,64.4,25.0,0.0
36,13.99,205.04,7.0,21568.0,0,14.97,0.0,5466.0,94.2,5.0,0.0
36,10.16,323.43,10.0,105000.0,0,4.97,0.0,8003.0,48.2,24.0,3.0
36,15.31,320.32,10.0,33000.0,0,33.31,0.0,15917.0,70.5,34.0,0.0
36,10.74,169.61,9.0,55000.0,0,15.56,0.0,12284.0,52.3,14.0,1.5905941574050508
36,8.9,127.02,5.0,80000.0,0,3.9,0.0,5376.0,40.5,26.0,1.0
36,13.11,181.39,0.0,40000.0,0,28.53,0.0,37963.0,85.1,25.0,6.0
36,15.8,556.56,6.0,50414.0,0,21.64,0.0,38608.0,85.4,16.0,3.0
36,15.8,175.3,10.0,48000.0,0,13.05,0.0,6676.0,86.7,23.0,2.0
36,18.75,292.24,2.0,40000.0,0,8.85,0.0,8336.0,52.8,15.0,0.0
36,10.65,97.72,5.0,28000.0,0,23.06,0.0,8410.0,40.4,33.0,1.5905941574050508
36,18.49,356.71,0.0,58600.0,0,18.18,0.0,4961.0,42.4,27.0,0.0
36,13.99,205.04,6.0,46000.0,0,24.5,0.0,12725.0,63.6,18.0,2.0
60,23.13,847.96,10.0,65000.0,0,29.08,0.0,21123.0,83.8,21.0,2.0
36,7.62,274.22,7.0,40000.0,0,11.94,0.0,12715.0,43.7,29.0,0.0
36,12.12,698.71,1.0,98000.0,0,9.8,0.0,16081.0,86.5,25.0,0.0
60,24.33,868.8,6.0,135000.0,0,11.24,0.0,41592.0,95.8,31.0,0.0
36,18.64,182.38,2.0,25068.0,0,0.0,0.0,0.0,0.0,5.0,1.5905941574050508
36,15.31,313.36,4.0,100000.0,0,4.91,0.0,12743.0,82.2,7.0,2.0
60,23.63,999.38,10.0,130000.0,0,30.17,0.0,49952.0,89.9,50.0,8.0
36,12.12,389.28,10.0,24000.0,0,33.45,0.0,9057.0,78.1,21.0,0.0
36,23.63,1366.36,7.0,150000.0,0,24.31,0.0,33619.0,96.7,22.0,0.0
36,6.62,168.88,5.0,45000.0,0,23.12,0.0,2687.0,27.4,12.0,1.0
60,18.75,517.36,5.740067017711824,75000.0,0,10.4,0.0,27244.0,49.0,24.0,1.0
36,14.65,689.89,10.0,40000.0,0,24.63,0.0,759.0,75.9,10.0,0.0
36,10.74,403.62,3.0,40000.0,0,13.89,0.0,6436.0,31.2,12.0,2.0
36,20.3,208.98,2.0,48000.0,0,23.98,0.0,22204.0,66.8,60.0,1.5905941574050508
36,12.12,166.36,8.0,26000.0,0,23.58,0.0,12051.0,63.7,15.0,0.0
36,19.22,1286.86,6.0,155000.0,0,12.16,0.0,7580.0,40.2,29.0,6.0
36,14.33,240.37,5.0,50000.0,0,30.96,0.0,13822.0,59.6,25.0,1.0
60,12.42,561.44,4.0,64000.0,0,17.91,0.0,17880.0,57.2,23.0,1.5905941574050508
36,21.0,576.43,6.0,50100.0,0,23.11,0.0,14352.0,62.7,37.0,0.0
36,13.99,410.08,1.0,42000.0,0,19.66,0.0,11667.0,86.4,6.0,0.0
60,16.29,466.82,1.0,43000.0,0,19.0,0.0,20247.0,92.5,22.0,0.0
60,22.45,827.9,6.0,60000.0,0,16.69,0.0,18174.0,90.4,21.0,0.0
36,11.14,199.3,5.740067017711824,20982.0,0,24.25,0.0,16292.0,69.9,13.0,0.0
36,12.12,617.19,5.740067017711824,47292.0,0,11.37,0.0,9438.0,58.2,28.0,3.0
36,14.65,68.99,0.0,40000.0,0,23.1,0.0,16343.0,97.0,18.0,1.5905941574050508
60,23.83,1003.43,10.0,110000.0,0,34.08,0.0,41721.0,96.8,50.0,5.0
36,7.9,450.58,10.0,71000.0,0,22.45,0.0,54728.0,64.2,30.0,3.0
60,21.0,405.81,5.0,52000.0,0,28.2,0.0,15747.0,56.7,29.0,0.0
60,23.76,458.07,10.0,59000.0,0,21.29,0.0,8694.0,40.4,63.0,0.0
36,13.11,888.39,3.0,82000.0,0,0.23,0.0,16.0,0.1,7.0,0.0
60,21.49,464.61,6.0,87000.0,0,22.37,0.0,37368.0,94.1,19.0,1.0
36,12.12,282.81,7.0,41000.0,0,32.58,0.0,18115.0,89.2,46.0,2.0
60,24.89,767.32,1.0,85000.0,0,17.25,0.0,15095.0,93.8,32.0,1.0
36,17.77,432.45,2.0,43285.0,0,4.88,0.0,4862.0,61.5,11.0,0.0
36,16.29,504.8,10.0,37000.0,0,21.92,0.0,13731.0,91.5,15.0,1.0
36,8.9,464.4,10.0,61000.0,0,14.95,0.0,32303.0,69.3,20.0,1.0
36,12.42,601.48,8.0,90000.0,0,4.59,0.0,15170.0,62.4,13.0,1.5905941574050508
36,14.33,192.3,10.0,30000.0,0,13.6,1.0,11668.0,32.6,13.0,0.0
36,14.65,344.95,4.0,45000.0,0,20.91,0.0,7626.0,65.6,15.0,1.5905941574050508
